plant,lotus_id,wikidata_id,name,smiles,inchikey,molecular_formula,MW,n_atoms,n_rings,npl_score
Panax ginseng,LTS0014815,Q105149218,"[(2r,3s,4s,5r,6s)-6-{[(2r,3r,4s,5s,6r)-2-{[(1s,3ar,3br,5ar,7s,9ar,9br,11r,11ar)-11-hydroxy-3a,3b,6,6,9a-pentamethyl-1-[(2s)-6-methyl-2-{[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}hept-5-en-2-yl]-dodecahydro-1h-cyclopenta[a]phenanthren-7-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy}-3,4,5-trihydroxyoxan-2-yl]methyl acetate",CC(=O)OCC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC(O)C4C(C(C)(CCC=C(C)C)OC6OC(CO)C(O)C(O)C6O)CCC45C)C3(C)C)OC(CO)C(O)C2O)C(O)C(O)C1O,LBEQBAUYSPUYAY-ZQQZZLNPSA-N,C50H84O19,989.1925117845842,69,13,1.1980910268527656
Panax ginseng,LTS0014016,Q105274224,"(2s,3r,4s,5s,6r)-2-{[(2r,5r)-2-[(1s,3ar,3br,5ar,7s,9ar,9br,11r,11ar)-11-hydroxy-3a,3b,6,6,9a-pentamethyl-7-{[(2r,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl]-5-hydroxy-6-methylhept-6-en-2-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",C=C(C)C(O)CCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,UJUDHUMABIRGHD-ALKVDICUSA-N,C42H72O14,801.014310926524,56,12,1.1922648201806254
Panax ginseng,LTS0014879,Q105268950,"(1s,2s,5r)-2-ethenyl-2,6,6-trimethyl-1-(prop-1-en-2-yl)bicyclo[3.2.0]heptane",C=CC1(C)CCC2C(C)(C)CC21C(=C)C,UAOBSVDFJSNTLJ-BPLDGKMQSA-N,C15H24,204.35161654363895,15,3,1.0
Panax ginseng,LTS0008400,Q105276315,"3-({6-[(2-{[1-(2-{[6-({[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy}methyl)-3,4,5-trihydroxyoxan-2-yl]oxy}-6-methylhept-5-en-2-yl)-11-hydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-7-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl)oxy]-3,4,5-trihydroxyoxan-2-yl}methoxy)-3-oxopropanoic acid",CC(C)=CCCC(C)(OC1OC(COC2OC(CO)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(COC(=O)CC(=O)O)C(O)C(O)C4O)C(C)(C)C3CCC12C,UOFHLCPZXZURFL-UHFFFAOYSA-N,C56H92O25,1165.3168827613347,81,14,1.1980910268527656
Panax ginseng,LTS0008205,Q182990,pirod,Oc1ccnc(O)n1,ISAKRJDGNUQOIC-UHFFFAOYSA-N,C4H4N2O2,112.08692287166596,8,1,1.0
Panax ginseng,LTS0122208,Q105146880,"(2s,3r,4s,5s,6r)-2-{[(2r,3r,4s,5s,6r)-2-{[(1s,3ar,3br,5ar,7s,9ar,9br,11r,11ar)-11-hydroxy-3a,3b,6,6,9a-pentamethyl-1-(6-methylhepta-1,5-dien-2-yl)-dodecahydro-1h-cyclopenta[a]phenanthren-7-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",C=C(CCC=C(C)C)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,KWDWBAISZWOAHD-MHOSXIPRSA-N,C42H70O12,766.9996195637336,54,12,1.0
Panax ginseng,LTS0024285,Q104946037,"(1r,6s,7s)-6,8,8-trimethyl-2-methylidenetricyclo[5.2.2.0¹,⁶]undecane",C=C1CCCC2(C)C3CCC12CC3(C)C,BUDWHMNUSAOQBI-AEGPPILISA-N,C15H24,204.35161654363895,15,6,1.0
Panax ginseng,LTS0020316,Q105246825,"2-[(4,5-dihydroxy-2-{[11-hydroxy-1-(2-hydroxy-6-methylhept-5-en-2-yl)-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-7-yl]oxy}-6-(hydroxymethyl)oxan-3-yl)oxy]-6-(hydroxymethyl)oxane-3,4,5-triol",CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,RWXIFXNRCLMQCD-UHFFFAOYSA-N,C42H72O13,785.0149059989546,55,12,1.1980910268527656
Panax ginseng,LTS0002157,Q105283709,"(2r,3r,4s,5s,6r)-2-{[(1s,3ar,3br,5s,5ar,7s,9ar,9br,11r,11ar)-1-[(2r,4e)-6-hydroperoxy-2-hydroxy-6-methylhept-4-en-2-yl]-7,11-dihydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-5-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",CC(C)(C=CCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3O)CC12C)OO,VCIATBKNMKVKOS-WJMGSXJKSA-N,C36H62O11,670.87227322483,47,11,1.1815834412817017
Panax ginseng,LTS0000681,Q103818622,"1,4a-dimethyl-7-(prop-1-en-2-yl)-octahydronaphthalen-1-ol",C=C(C)C1CCC2(C)CCCC(C)(O)C2C1,DPQYOKVMVCQHMY-UHFFFAOYSA-N,C15H26O,222.3669029788599,16,3,1.4085627428838288
Panax ginseng,LTS0005170,Q104978030,"8-[(2r,3s)-3-(hept-6-en-1-yl)oxiran-2-yl]octa-4,6-diyn-3-yl acetate",C=CCCCCCC1OC1CC#CC#CC(CC)OC(C)=O,DFNOHNMHWQVJHX-JLMCIHFGSA-N,C19H26O3,302.4086564211507,22,1,1.0069841156120278
Panax ginseng,LTS0011974,Q1376658,spathulenol,C=C1CCC2C(C3C1CCC3(C)O)C2(C)C,FRMCCTDTYSRUBE-BGPZULBFSA-N,C15H24O,220.35102147120836,16,6,1.4085627428838288
Panax ginseng,LTS0011640,Q105112712,"(4s)-4-[(1s,3ar,3br,5ar,7s,9ar,9br,11r,11ar)-7-{[(2r,3r,4s,5s,6r)-4,5-dihydroxy-6-(hydroxymethyl)-3-{[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-11-hydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl]-4-{[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}pentanal",CC(CCC=O)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,IGLJYCHASIODBT-VODKKTFRSA-N,C45H76O19,921.0753062700379,64,13,1.2108710931013311
Panax ginseng,LTS0010848,Q105368550,"14-[5-(3-heptyloxiran-2-yl)penta-1,3-diyn-1-yl]-1,5,5-trimethyl-8-methylidene-15-oxatricyclo[9.4.0.0⁴,⁷]pentadec-13-ene",C=C1CCC2CC=C(C#CC#CCC3OC3CCCCCCC)OC2(C)CCC2C1CC2(C)C,YYGGQNGAVIATMP-UHFFFAOYSA-N,C32H46O2,462.70763322834097,34,7,1.0352276785740921
Panax ginseng,LTS0010821,Q105373549,"(2as,4ar,8r,8as)-2,2,4a,8-tetramethyl-hexahydro-1h-cyclobuta[d]inden-8-ol",CC1(C)CC23C1CCC2(C)CCCC3(C)O,ZEQZCZRDJPTCHI-MYPMTAMASA-N,C15H26O,222.3669029788599,16,6,1.4085627428838288
Panax ginseng,LTS0013869,Q105140897,"2-{[1-(5-ethyl-6-methylheptan-2-yl)-5,5a-dihydroxy-9a,11a-dimethyl-tetradecahydrocyclopenta[a]phenanthren-7-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",CCC(CCC(C)C1CCC2C3CC(O)C4(O)CC(OC5OC(CO)C(O)C(O)C5O)CCC4(C)C3CCC12C)C(C)C,KGOXHMOIWNXGRZ-UHFFFAOYSA-N,C35H62O8,610.863322545334,43,11,1.2042813714419145
Panax ginseng,LTS0016410,Q104935557,"(2s,3r,4s,5s,6r)-2-{[(2s)-2-[(1s,3ar,3br,5s,5ar,7s,9ar,9br,11r,11ar)-5,7,11-trihydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl]-6-methylhept-6-en-2-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",C=C(C)CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(O)CC12C,BGHNZAWRRWLKPO-FIYORUNESA-N,C36H62O9,638.8734633696913,45,11,1.1922648201806254
Panax ginseng,LTS0004507,Q104935558,"2-(hydroxymethyl)-6-[(6-methyl-2-{5,7,11-trihydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl}hept-6-en-2-yl)oxy]oxane-3,4,5-triol",C=C(C)CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(O)CC12C,BGHNZAWRRWLKPO-UHFFFAOYSA-N,C36H62O9,638.8734633696913,45,11,1.1922648201806254
Panax ginseng,LTS0014061,Q190012,adenosine,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,OIRDTQYFTABQOQ-KQYNXXCUSA-N,C10H13N5O4,267.2417245130729,19,4,1.0
Panax ginseng,LTS0102123,Q60662890,leucine,CC(C)CC(N)C(=O)O,ROHFNLRQFUQHCH-UHFFFAOYSA-N,C6H13NO2,131.17315824263807,9,0,1.669973254764791
Panax ginseng,LTS0024090,Q82895988,"(1r,4s,7r,8s)-1,5,5,8-tetramethyltricyclo[5.4.0.0⁴,⁸]undecan-7-ol",CC1(C)CC2(O)C3(C)CCCC2(C)C1CC3,QOXUIQMPPDIDGM-PMOUVXMZSA-N,C15H26O,222.3669029788599,16,7,1.4085627428838288
Panax ginseng,LTS0027131,Q105381978,"2-(2-phenylethoxy)-6-{[(3,4,5-trihydroxyoxan-2-yl)oxy]methyl}oxane-3,4,5-triol",OC1COC(OCC2OC(OCCc3ccccc3)C(O)C(O)C2O)C(O)C1O,ZRGXCWYRIBRSQA-UHFFFAOYSA-N,C19H28O10,416.42037242178804,29,3,1.0
Panax ginseng,LTS0216673,Q134658,niacin,O=C(O)c1cccnc1,PVNIIMVLHYAWGP-UHFFFAOYSA-N,C6H5NO2,123.10963221203177,9,1,1.6699732547647912
Panax ginseng,LTS0114180,Q105258028,"2-{[2-(7,11-dihydroxy-3a,3b,6,6,9a-pentamethyl-5-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl)-6-hydroperoxy-6-methylhept-4-en-2-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",CC(C)(C=CCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3O)CC12C)OO,SQJZFCXTJOJNPI-UHFFFAOYSA-N,C42H72O16,833.0131207816626,58,12,1.1815834412817017
Panax ginseng,LTS0100730,Q105221441,"2-{[(4e)-2-(7-{[4,5-dihydroxy-6-(hydroxymethyl)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-11-hydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl)-6-hydroperoxy-6-methylhept-4-en-2-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",CC(C)(C=CCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C)OO,QIJZJJDYRMOHTP-UKTHLTGXSA-N,C48H82O20,979.1545634109258,68,13,1.1867715396040361
Panax ginseng,LTS0027115,Q104667271,"1-methyl-3h,4h,9h-pyrido[3,4-b]indole",CC1=NCCc2c1[nH]c1ccccc21,CWOYLIJQLSNRRN-UHFFFAOYSA-N,C12H12N2,184.23752622143746,14,6,1.0
Panax ginseng,LTS0019796,,"(3br,7s,9ar,11r,11ar)-1-[(2r)-2-hydroxy-6-methylhept-5-en-2-yl]-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthrene-7,11-diol",CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C,PYXFVCFISTUSOO-CFAOBZNNSA-N,C30H52O3,460.73321088528917,33,10,1.1980910268527656
Panax ginseng,LTS0226225,Q104990640,"(1ar,4r,4ar,7s,7as,7br)-1,1,4,7-tetramethyl-octahydrocyclopropa[e]azulene-4,7-diol",CC1(O)CCC2C(C3C1CCC3(C)O)C2(C)C,DWNPMJOWAWGIMM-HTKHVQBFSA-N,C15H26O2,238.3663079064293,17,6,1.7690592807225012
Panax ginseng,LTS0114034,Q27161239,β-neoclovene,C=C1CCCC2(C)C3CCC12CC3(C)C,BUDWHMNUSAOQBI-UHFFFAOYSA-N,C15H24,204.35161654363895,15,6,1.0
Panax ginseng,LTS0215680,Q82894329,"1-chloro-8-(3-heptyloxiran-2-yl)octa-4,6-diyne-2,3-diol",CCCCCCCC1OC1CC#CC#CC(O)C(O)CCl,BPRJTLAULHNDLP-UHFFFAOYSA-N,C17H25ClO3,312.8321814519329,21,1,1.0
Panax ginseng,LTS0091612,Q104667229,"(7ar)-1,1,7-trimethyl-4-methylidene-octahydrocyclopropa[e]azulen-7-ol",C=C1CCC2C(C3C1CCC3(C)O)C2(C)C,FRMCCTDTYSRUBE-KPGIFEJMSA-N,C15H24O,220.35102147120836,16,6,1.4085627428838288
Panax ginseng,LTS0113066,Q410005,raffinose,OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,MUPFEKGTMRGPLJ-ZQSKZDJDSA-N,C18H32O16,504.43782910571963,34,3,NaN
Panax ginseng,LTS0211695,Q104988058,"(3s,8e,10r)-heptadeca-1,8-dien-4,6-diyne-3,10-diol",C=CC(O)C#CC#CC=CC(O)CCCCCCC,DSVMWGREWREVQQ-XYXDXOEKSA-N,C17H24O2,260.37189819235374,19,0,1.0
Panax ginseng,LTS0013294,Q104934703,"8-[3-(hept-6-en-1-yl)oxiran-2-yl]oct-1-en-4,6-diyn-3-yl (9e,12e)-octadeca-9,12-dienoate",C=CCCCCCC1OC1CC#CC#CC(C=C)OC(=O)CCCCCCCC=CCC=CCCCCC,BFPKTKVUPNVZLI-XUPYMNJSSA-N,C35H52O3,520.7868903692291,38,1,1.004043435354332
Panax ginseng,LTS0006299,Q105125363,"(2s,3r,4s,5s,6r)-2-({2-[(3br,7s,9ar,11ar)-7-{[(2r,3r,4s,5s,6r)-4,5-dihydroxy-6-(hydroxymethyl)-3-{[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-11-hydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl]-6-methylhept-5-en-2-yl}oxy)-6-({[(2r,3r,4r,5s)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy}methyl)oxane-3,4,5-triol",CC(C)=CCCC(C)(OC1OC(COC2OC(CO)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,JDCPEKQWFDWQLI-MZPUHGDESA-N,C53H90O22,1079.270578780611,75,14,1.1980910268527656
Panax ginseng,LTS0025636,Q104919888,"(2r,3r,4s,5s,6r)-2-{[(1s,3ar,3br,5s,5ar,7s,9ar,9br,11r,11ar)-7,11-dihydroxy-3a,3b,6,6,9a-pentamethyl-1-(6-methylhepta-1,5-dien-2-yl)-dodecahydro-1h-cyclopenta[a]phenanthren-5-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",C=C(CCC=C(C)C)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3O)CC12C,AVXFIVJSCUOFNT-QXPABTKOSA-N,C36H60O8,620.8581769344704,44,11,1.0
Panax ginseng,LTS0088192,Q104911681,"2-[(2-{[7,11-dihydroxy-1-(2-hydroxy-6-methylhept-5-en-2-yl)-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-5-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl)oxy]-6-methyloxane-3,4,5-triol",CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)CC12C,AGBCLJAHARWNLA-UHFFFAOYSA-N,C42H72O13,785.0149059989545,55,12,1.1922648201806254
Panax ginseng,LTS0086605,Q105255932,"[(2r,3s,4s,5r,6r)-6-{[(1s,3ar,3br,5s,5ar,7s,9ar,9br,11r,11ar)-7,11-dihydroxy-1-[(2s)-2-hydroxy-6-methylhept-5-en-2-yl]-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-5-yl]oxy}-3,4,5-trihydroxyoxan-2-yl]methyl acetate",CC(=O)OCC1OC(OC2CC3(C)C(CC(O)C4C(C(C)(O)CCC=C(C)C)CCC43C)C3(C)CCC(O)C(C)(C)C23)C(O)C(O)C1O,SMHMKYWUENKQRV-VXJKQVLXSA-N,C38H64O10,680.9102215984881,48,11,1.1922648201806254
Panax ginseng,LTS0093105,Q27146705,ginsenoside f1,CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(O)CC12C,XNGXWSFSJIQMNC-FIYORUNESA-N,C36H62O9,638.8734633696913,45,11,1.1922648201806254
Panax ginseng,LTS0032417,Q105126986,"(2s,3r,4s,5s,6r)-2-{[(2s)-2-[(1s,3ar,3br,5s,5ar,7s,9ar,9br,11r,11ar)-7-{[(2r,3r,4s,5s,6r)-4,5-dihydroxy-6-(hydroxymethyl)-3-{[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-5,11-dihydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl]-6-methylhept-5-en-2-yl]oxy}-6-({[(2s,3r,4s,5s)-3,5-dihydroxy-4-{[(2s,3r,4s,5r)-3,4,5-trihydroxyoxan-2-yl]oxy}oxan-2-yl]oxy}methyl)oxane-3,4,5-triol",CC(C)=CCCC(C)(OC1OC(COC2OCC(O)C(OC3OCC(O)C(O)C3O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3C(O)CC12C,JFSXXUUWGWVMIE-GUAHJVBISA-N,C58H98O27,1227.3848089330043,85,15,1.1922648201806254
Panax ginseng,LTS0240467,Q105290151,"(2r,3s,4r,5r,6s)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl (2s)-2-(4-{[(2r,3s,4r,5r,6s)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}phenyl)propanoate",CC(C(=O)OC1OC(CO)C(O)C(O)C1O)c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,VOFDFGHUWQZXTK-CQZPAISVSA-N,C21H30O13,490.4559405057238,34,3,1.5024799410735934
Panax ginseng,LTS0101759,Q104968377,"(2s,3r,4s,5s,6r)-2-{[(2r)-2-[(1s,3ar,3br,5s,5ar,7s,9ar,9br,11r,11ar)-5,7,11-trihydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl]-6-methylhept-6-en-2-yl]oxy}-6-({[(2r,3r,4r,5s)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy}methyl)oxane-3,4,5-triol",C=C(C)CCCC(C)(OC1OC(COC2OC(CO)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(O)CC12C,CQYRBPLLGAXIBN-MGWAXNKMSA-N,C41H70O13,770.9882885945152,54,12,1.1922648201806254
Panax ginseng,LTS0017879,Q27104032,arginine,N=C(N)NCCCC(N)C(=O)O,ODKSFYDXXFIFQN-UHFFFAOYSA-N,C6H14N4O2,174.2012086175719,12,0,1.5024799410735934
Panax ginseng,LTS0020085,Q105274226,"(2s,3r,4s,5s,6r)-2-{[(2s,5s)-2-[(1s,3ar,3br,5ar,7s,9ar,9br,11r,11ar)-11-hydroxy-3a,3b,6,6,9a-pentamethyl-7-{[(2r,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl]-5-hydroxy-6-methylhept-6-en-2-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",C=C(C)C(O)CCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,UJUDHUMABIRGHD-RJIRWEFGSA-N,C42H72O14,801.014310926524,56,12,1.1922648201806254
Panax ginseng,LTS0233216,Q104916984,"(2r,3s,4r,5r,6s)-4,5-dihydroxy-6-(hydroxymethyl)-3-{[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl (2s)-2-(6-methoxynaphthalen-2-yl)propanoate",COc1ccc2cc(C(C)C(=O)OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)ccc2c1,AQPMPAHHLXOZNC-VEADNLPFSA-N,C26H34O13,554.541383004967,39,5,1.3546917231107718
Panax ginseng,LTS0018584,Q27105441,24-methylenecycloartanol,C=C(CCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C)C(C)C,BDHQMRXFDYJGII-UEBIAWITSA-N,C31H52O,440.74513692693836,32,17,1.0
Panax ginseng,LTS0001333,Q105114059,"(2s,3r,4s,5s,6r)-2-{[(2s,3e)-2-[(1s,3ar,3br,5ar,7s,9ar,9br,11r,11ar)-7-{[(2r,3r,4s,5s,6r)-4,5-dihydroxy-6-(hydroxymethyl)-3-{[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-11-hydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl]-6-hydroxy-6-methylhept-3-en-2-yl]oxy}-6-({[(2r,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxane-3,4,5-triol",CC(C)(O)CC=CC(C)(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,IJQCDXJUXSOKKW-HNNUEMMQSA-N,C54H92O24,1125.2960060401895,78,14,1.3845296403612506
Panax ginseng,LTS0097366,Q6635340,panaxytriol,C=CC(O)C#CC#CCC(O)C(O)CCCCCCC,RDIMTXDFGHNINN-UHFFFAOYSA-N,C17H26O3,278.3871846275747,20,0,1.0
Panax ginseng,LTS0107117,Q104990645,"1,1,4,7-tetramethyl-octahydrocyclopropa[e]azulene-4,7-diol",CC1(O)CCC2C(C3C1CCC3(C)O)C2(C)C,DWNPMJOWAWGIMM-UHFFFAOYSA-N,C15H26O2,238.3663079064293,17,6,1.7690592807225012
Panax ginseng,LTS0094613,Q104974186,"(2s,3r,4s,5s,6r)-2-{[(2s,5s)-2-[(1s,3ar,3br,5s,5ar,7s,9ar,9br,11r,11ar)-5,7,11-trihydroxy-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-1-yl]-5-hydroperoxy-6-methylhept-6-en-2-yl]oxy}-6-({[(2s,3r,4s,5s)-3,4,5-trihydroxyoxan-2-yl]oxy}methyl)oxane-3,4,5-triol",C=C(C)C(CCC(C)(OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(O)CC12C)OO,DBARXZWYGPCWKH-XCDFCMFKSA-N,C41H70O15,802.9870984496539,56,12,1.1815834412817017
Panax ginseng,LTS0073302,Q104909503,octadec-17-en-1-yl acetate,C=CCCCCCCCCCCCCCCCCOC(C)=O,ADDQXUZECUAIGS-UHFFFAOYSA-N,C20H38O2,310.5152764362788,22,0,1.0069841156120278
Panax ginseng,LTS0102304,Q43656,cholesterol,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,HVYWMOMLDIMFJA-DPAQBDIFSA-N,C27H46O,386.6545488168316,28,10,1.0
Panax ginseng,LTS0031384,Q105232815,"2-{[7,11-dihydroxy-1-(2-hydroxy-6-methylhept-5-en-2-yl)-3a,3b,6,6,9a-pentamethyl-dodecahydro-1h-cyclopenta[a]phenanthren-5-yl]oxy}-6-(hydroxymethyl)oxane-3,4,5-triol",CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3O)CC12C,RAQNTCRNSXYLAH-UHFFFAOYSA-N,C36H62O9,638.8734633696913,45,11,1.1922648201806254
Panax ginseng,LTS0040764,Q105289698,"9,10-dihydroxyheptadeca-4,6-diyn-3-one",CCCCCCCC(O)C(O)CC#CC#CC(=O)CC,VNLATJUGAZKQEH-UHFFFAOYSA-N,C17H26O3,278.3871846275747,20,0,1.0675560418355325
Panax ginseng,LTS0042073,Q105293072,"4-hydroxy-3a,5a,5b,8,8,11a-hexamethyl-1-(prop-1-en-2-yl)-hexadecahydrocyclopenta[a]chrysen-9-yl 3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",C=C(C)C1CCC2(C)C(O)CC3(C)C(CCC4C5(C)CCC(OC(=O)C=Cc6ccc(O)c(OC)c6)C(C)(C)C5CCC43C)C12,VTXNMTBJJJVGHJ-UHFFFAOYSA-N,C40H58O5,618.8870242312627,45,15,1.003414456521436
